			O1				O2				O3			
791	1	23	638.30	467.60	640.66	469.63	637.76	468.23	640.27	470.01	638.30	467.40	640.85	469.38
792	1	23	638.87	466.79	641.50	468.75	638.57	467.07	641.06	469.05	639.04	466.39	641.63	468.42
793	1	24	681.78	425.78	681.85	431.49	681.15	426.16	681.56	431.41	681.16	425.68	681.18	431.36
794	1	24	680.65	425.78	680.64	431.51	680.38	426.23	680.80	431.46	680.01	425.69	680.07	431.35
795	1	24	679.39	425.78	679.34	431.49	679.29	426.30	679.80	431.57	678.96	425.71	679.11	431.38
796	1	24	678.11	425.80	678.17	431.46	678.10	426.33	678.57	431.78	677.78	425.74	678.06	431.43
797	1	24	676.49	425.93	676.89	431.44	677.24	426.35	677.37	431.88	676.46	425.79	676.87	431.52
798	1	24	675.32	426.09	676.12	431.50	675.72	426.40	676.09	431.88	675.11	425.90	675.66	431.63
799	1	24	674.27	426.26	675.43	431.64	674.38	426.60	675.08	431.96	673.80	426.06	674.43	431.73
800	1	24	673.10	426.50	674.55	431.90	673.49	426.66	674.36	432.11	672.64	426.25	673.38	431.81
801	1	24	671.93	426.78	673.55	432.23	672.03	426.83	673.35	432.39	671.57	426.43	672.49	431.93
802	1	24	670.77	427.09	672.42	432.61	670.81	427.13	672.23	432.70	670.50	426.61	671.64	432.11
803	1	24	669.80	427.37	671.26	432.92	670.09	427.32	670.97	432.91	669.41	426.80	670.79	432.35
804	1	24	668.70	427.74	669.94	433.12	668.49	427.70	669.98	433.07	668.32	427.05	670.05	432.60
805	1	24	666.96	428.36	668.79	433.34	667.40	428.00	669.38	433.30	666.79	427.61	669.10	432.97
806	1	24	666.04	428.73	668.21	433.57	666.45	428.32	668.87	433.57	665.65	428.16	668.12	433.39
807	1	24	665.14	429.13	667.52	433.93	665.47	428.67	667.74	434.18	664.61	428.68	667.05	433.86
808	1	24	664.29	429.49	666.76	434.38	664.45	429.06	666.57	434.65	663.66	429.12	666.06	434.32
809	1	24	663.23	429.90	665.70	435.02	663.13	429.54	665.40	435.14	662.65	429.57	665.21	434.76
810	1	24	662.13	430.34	664.58	435.63	661.60	430.15	664.34	435.64	661.42	430.17	664.32	435.26
811	1	24	660.91	430.89	663.47	436.16	660.24	431.02	663.41	436.15	660.19	430.94	663.33	435.85
812	1	24	659.71	431.52	662.26	436.71	659.47	431.48	662.38	436.75	659.29	431.55	662.30	436.47
813	1	24	658.62	432.07	661.13	437.25	658.66	431.85	661.40	437.33	658.50	431.99	661.19	437.11
814	1	24	657.44	432.60	660.03	437.83	657.76	432.23	660.24	437.92	657.42	432.50	660.07	437.72
815	1	24	656.31	433.12	659.06	438.38	655.92	433.23	659.09	438.44	656.39	433.01	659.10	438.24
816	1	24	654.96	433.85	658.02	438.96	655.08	433.80	658.12	438.99	655.16	433.64	657.89	438.88
817	1	24	653.89	434.61	656.96	439.54	654.18	434.29	657.09	439.57	654.09	434.19	656.84	439.44
818	1	24	653.00	435.26	655.77	440.13	653.01	435.02	655.91	440.16	652.99	434.75	655.76	440.03
819	1	25	686.42	517.50	690.96	516.46	685.96	517.44	690.80	516.76	686.37	517.86	691.32	517.37
820	1	25	686.01	516.50	690.80	515.22	685.73	516.45	690.74	515.68	686.15	517.08	691.29	516.09
821	1	25	685.54	515.30	690.60	513.96	685.44	515.46	690.65	514.45	685.85	516.08	691.13	514.95
822	1	25	685.14	513.99	690.36	512.77	685.20	514.58	690.42	513.23	685.49	514.74	690.84	513.68
823	1	25	684.98	513.20	689.96	511.63	684.96	513.55	690.03	512.03	685.41	514.13	690.49	512.50
824	1	25	684.77	512.14	689.45	510.42	684.71	512.50	689.61	510.81	685.39	513.63	690.08	511.35
825	1	25	684.46	511.15	689.00	509.28	684.55	511.95	689.10	509.65	685.07	512.31	689.57	510.15
826	1	25	683.97	510.04	688.51	508.11	684.13	510.85	688.46	508.58	684.16	510.95	689.03	508.98
827	1	25	683.45	508.75	687.99	506.95	683.28	509.11	687.92	507.49	683.65	509.73	688.52	507.89
828	1	25	682.95	507.29	687.51	505.80	682.79	507.56	687.60	506.31	683.25	508.47	688.03	506.74
829	1	25	682.51	505.64	687.16	504.59	682.46	506.46	687.31	505.08	682.84	507.10	687.62	505.58
830	1	25	682.24	504.19	686.97	503.53	681.95	504.69	687.00	503.82	682.25	505.40	687.34	504.36
831	1	25	682.11	503.04	686.90	502.73	681.77	502.93	686.88	502.71	681.85	503.20	687.21	503.06
832	1	25	682.07	501.92	686.88	501.98	681.75	501.76	686.89	501.98	681.93	501.73	687.17	501.94
833	1	25	682.05	500.73	686.95	500.98	681.89	500.48	686.96	501.03	682.05	500.40	687.16	500.59
834	1	25	682.16	499.28	687.08	499.94	681.98	499.64	687.05	499.77	682.06	499.61	687.17	499.54
835	1	25	682.34	498.07	687.22	498.69	681.91	498.55	687.10	498.47	681.94	498.51	687.20	498.27
836	1	25	682.55	496.88	687.31	497.48	681.87	496.88	687.21	497.41	681.80	497.25	687.26	497.23
837	1	25	682.77	495.60	687.41	496.13	682.05	495.48	687.35	496.12	681.91	495.38	687.35	496.08
838	1	25	682.91	494.46	687.52	494.93	682.27	494.11	687.45	494.87	682.12	494.32	687.45	495.26
839	1	25	683.05	493.23	687.65	493.78	682.49	493.05	687.57	494.04	682.35	493.29	687.59	494.42
840	1	25	683.20	492.05	687.80	492.88	682.68	492.10	687.75	493.19	682.59	492.12	687.86	493.14
841	1	25	683.47	490.69	688.04	491.80	682.87	491.09	688.02	491.92	682.81	490.95	688.08	491.89
842	1	25	683.82	489.43	688.32	490.50	683.07	489.84	688.19	490.69	683.07	489.63	688.29	490.67
843	1	25	684.02	488.48	688.57	489.37	683.30	488.62	688.36	489.95	683.39	488.34	688.50	489.59
844	1	25	684.19	487.38	688.83	488.28	683.69	487.23	688.73	488.91	683.68	487.35	688.69	488.83
845	1	25	684.35	486.20	689.11	487.24	683.95	486.33	689.09	487.69	684.03	486.19	688.98	488.04
846	1	25	684.58	484.92	689.42	486.19	684.26	485.22	689.37	486.51	684.25	485.53	689.38	486.91
847	1	25	684.89	483.74	689.76	484.99	684.52	484.25	689.64	485.29	684.55	484.55	689.62	485.62
848	1	25	685.09	482.88	690.02	483.78	684.72	483.16	689.87	484.03	684.81	483.57	689.80	484.44
849	1	25	685.44	481.31	690.20	482.50	685.05	481.54	690.07	482.82	685.09	482.23	689.98	483.13
850	1	25	686.02	479.85	690.41	481.23	685.52	480.15	690.33	481.62	685.48	480.54	690.21	481.92
851	1	25	686.49	478.67	690.72	480.11	686.00	478.89	690.66	480.36	685.97	479.13	690.56	480.91
852	1	25	686.79	477.67	691.13	478.88	686.31	477.96	690.98	479.15	686.27	478.22	691.05	479.76
853	1	25	686.98	476.80	691.43	477.66	686.58	476.85	691.27	478.01	686.47	477.51	691.37	478.54
854	1	25	687.17	475.66	691.67	476.45	686.85	475.67	691.59	476.80	686.68	476.55	691.58	477.31
855	1	25	687.35	474.45	691.92	475.19	687.04	474.66	691.92	475.58	686.86	475.48	691.76	476.10
856	1	25	687.47	473.43	692.13	473.97	687.13	473.84	692.18	474.34	687.01	474.21	691.94	474.75
857	1	25	687.56	472.39	692.27	472.68	687.17	473.01	692.24	473.04	687.11	473.15	692.08	473.62
858	1	25	687.60	471.27	692.36	471.47	687.18	472.57	691.99	471.88	687.21	471.91	692.21	472.32
859	1	25	687.61	470.14	692.42	470.31	687.27	471.51	691.39	470.79	687.30	470.65	692.32	471.02
860	1	25	687.65	468.92	692.45	468.95	687.51	469.15	691.40	470.30	687.38	469.51	692.39	469.82
861	1	25	687.67	468.01	692.41	467.79	687.53	468.86	691.47	470.22	687.47	468.34	692.44	468.54
862	1	25	687.65	466.88	692.29	466.50	687.46	468.21	692.26	469.20	687.54	467.38	692.47	467.36
863	1	25	687.58	465.56	692.16	465.24	687.39	467.84	692.49	467.96	687.57	466.31	692.46	466.04
864	1	25	687.51	464.27	692.07	464.04	687.55	467.19	692.47	466.80	687.54	465.37	692.38	464.85
865	1	25	687.45	462.99	692.05	462.76	687.67	466.12	692.37	465.52	687.45	464.25	692.19	463.56
866	1	25	687.39	462.06	691.97	461.52	687.52	464.78	692.26	464.23	687.30	463.01	691.97	462.32
867	1	25	687.25	460.93	691.82	460.25	687.31	463.64	692.12	463.04	687.14	461.68	691.79	461.10
868	1	25	687.05	459.68	691.67	459.03	687.22	462.52	691.96	461.85	686.99	460.47	691.67	459.85
869	1	25	686.82	458.36	691.59	457.78	687.04	461.15	691.83	460.51	686.84	459.32	691.54	458.59
870	1	25	686.60	457.17	691.46	456.52	686.79	459.87	691.80	459.34	686.67	458.34	691.38	457.48
871	1	25	686.39	455.90	691.31	455.29	686.65	458.80	691.73	458.04	686.43	457.08	691.07	456.22
872	1	25	686.27	454.72	691.13	454.04	686.55	457.82	691.45	456.79	686.19	455.74	690.74	455.01
873	1	25	686.16	453.76	690.90	452.81	686.34	456.66	691.14	455.67	686.05	454.33	690.50	453.78
874	1	25	685.98	452.59	690.61	451.62	685.93	455.00	690.86	454.37	685.98	453.10	690.37	452.58
875	1	25	685.73	451.25	690.32	450.44	685.59	453.42	690.79	453.15	685.83	451.80	690.25	451.24
876	1	25	685.55	449.87	690.03	449.22	685.54	452.42	690.75	451.88	685.65	450.61	690.12	450.02
877	1	25	685.45	448.40	689.80	447.97	685.78	451.73	690.46	450.67	685.45	449.35	689.98	448.83
878	1	25	685.32	446.74	689.76	446.69	685.49	450.31	690.06	449.55	685.24	447.91	689.86	447.59
879	1	25	685.24	445.43	689.81	445.49	685.02	448.50	689.70	448.28	685.08	446.35	689.79	446.32
880	1	25	685.30	443.90	689.84	444.25	684.89	446.81	689.60	447.05	685.07	444.77	689.78	445.05
881	1	25	685.53	442.31	689.93	443.00	685.04	445.05	689.71	445.81	685.23	443.22	689.85	443.81
882	1	25	685.74	441.11	690.11	442.09	685.12	443.70	689.87	444.59	685.46	441.64	690.07	442.52
883	1	26	718.57	362.29	724.24	364.41	718.20	362.40	723.88	364.44	718.36	362.35	723.94	364.01
884	1	26	718.09	363.50	723.81	365.62	717.69	363.95	723.50	365.65	717.96	363.38	723.69	365.11
885	1	26	717.62	364.84	723.33	366.85	717.45	364.97	723.04	366.79	717.46	364.64	723.42	366.44
886	1	26	717.19	366.21	722.94	367.98	717.14	366.10	722.64	367.93	717.03	365.74	723.17	367.57
887	1	26	716.79	367.64	722.61	369.13	716.81	366.93	722.34	368.97	716.58	367.10	722.87	368.78
888	1	26	716.51	368.80	722.38	370.11	716.23	368.02	722.15	369.79	716.27	368.41	722.51	370.02
889	1	26	716.23	370.06	722.10	371.38	715.79	369.79	722.00	370.72	716.03	369.51	722.13	371.25
890	1	26	715.97	371.00	721.82	372.64	715.63	370.70	721.79	372.04	715.75	370.58	721.76	372.40
891	1	26	715.67	371.85	721.52	373.78	715.51	371.20	721.46	373.15	715.39	371.81	721.40	373.59
892	1	26	715.19	373.08	721.17	375.03	715.16	372.42	721.02	374.36	715.00	373.07	721.06	374.84
893	1	26	714.66	374.52	720.88	376.22	714.74	373.69	720.69	375.52	714.63	374.23	720.74	376.04
894	1	26	714.24	376.30	720.63	377.45	714.27	374.89	720.38	376.81	714.30	375.30	720.41	377.16
895	1	26	714.08	377.47	720.36	378.68	713.91	375.87	720.02	378.01	713.94	376.54	720.02	378.37
896	1	26	713.95	378.19	720.06	379.81	713.53	376.97	719.58	379.14	713.61	377.73	719.63	379.55
897	1	26	713.73	379.08	719.65	381.06	713.03	378.46	719.19	380.37	713.27	378.95	719.21	380.82
898	1	26	713.44	380.00	719.20	382.24	712.58	379.71	718.90	381.56	712.97	379.92	718.86	381.89
899	1	26	713.06	381.00	718.70	383.43	712.20	380.77	718.61	382.74	712.55	381.11	718.47	383.13
900	1	26	712.60	382.09	718.20	384.59	711.84	381.87	718.23	383.94	712.12	382.26	718.13	384.29
901	1	26	712.06	383.24	717.74	385.68	711.53	382.92	717.78	385.10	711.60	383.60	717.75	385.61
902	1	26	711.46	384.55	717.32	386.81	711.18	384.16	717.34	386.25	711.27	384.50	717.51	386.47
903	1	26	710.84	386.06	716.91	388.09	710.66	385.66	717.00	387.51	710.97	385.37	717.26	387.33
904	1	26	710.39	387.36	716.55	389.29	710.17	386.91	716.77	388.73	710.69	386.19	717.01	388.19
905	1	26	710.05	388.39	716.22	390.39	709.71	388.24	716.51	390.00	710.43	386.98	716.74	389.08
906	1	26	709.64	389.56	715.84	391.63	709.42	389.26	716.23	391.19	710.15	387.80	716.46	390.02
907	1	26	709.19	390.79	715.45	392.91	709.13	390.17	715.93	392.32	709.78	388.81	716.14	391.04
908	1	26	708.77	391.97	715.08	394.08	708.65	391.54	715.55	393.55	709.25	390.14	715.80	392.15
909	1	26	708.36	393.14	714.72	395.19	708.28	393.16	715.19	394.76	708.71	391.53	715.43	393.38
910	1	26	707.93	394.50	714.37	396.35	708.01	394.37	714.91	396.02	708.36	392.82	715.03	394.71
911	1	26	707.54	395.95	714.12	397.36	707.74	395.35	714.62	397.23	708.03	394.13	714.62	396.11
912	1	26	707.25	397.21	713.98	398.41	707.42	396.47	714.31	398.41	707.62	395.53	714.18	397.57
913	1	26	707.05	398.17	713.73	399.67	707.02	397.81	714.01	399.59	707.15	397.00	713.74	399.04
914	1	26	706.90	398.89	713.41	400.87	706.62	399.36	713.75	400.83	706.67	398.55	713.28	400.51
915	1	26	706.39	400.39	712.92	402.55	706.38	400.32	713.65	401.61	706.24	400.15	712.84	401.94
916	1	26	705.76	402.57	712.34	404.41	706.13	401.24	713.51	402.86	705.93	401.43	712.41	403.31
917	1	26	705.48	403.70	712.00	405.50	706.28	400.84	713.02	403.98	705.64	402.43	712.02	404.58
918	1	26	705.17	405.01	711.59	406.80	706.06	401.79	712.30	404.98	705.13	403.70	711.63	405.95
919	1	26	704.92	406.01	711.27	407.83	705.30	404.07	711.96	406.17	704.61	404.96	711.32	407.14
920	1	26	704.62	407.04	710.92	408.95	704.94	404.89	711.63	407.39	704.19	406.09	711.03	408.23
921	1	26	704.30	408.01	710.61	410.01	704.40	406.08	711.22	408.59	703.90	406.92	710.80	409.09
922	1	26	703.97	408.91	710.36	410.96	703.92	407.25	710.81	409.72	703.62	407.75	710.51	410.01
923	1	26	703.83	409.24	710.26	411.35	703.49	408.45	710.39	410.91	703.32	408.66	710.12	411.07
924	1	26	707.64	407.11	710.25	411.40	703.09	409.56	709.98	412.12	703.03	409.58	709.60	412.30
925	1	26	708.07	407.74	710.25	411.40	702.87	410.17	709.56	413.27	702.74	410.50	708.95	413.62
926	1	26	708.48	408.37	710.25	411.40	702.64	410.91	708.96	414.39	702.34	411.56	708.22	414.96
927	1	26	708.96	409.08	710.25	411.40	702.07	412.07	708.33	415.48	701.76	412.66	707.47	416.25
928	1	26	709.54	410.00	710.25	411.40	701.72	412.86	707.73	416.53	701.15	413.65	706.75	417.40
929	1	26	710.80	412.68	710.25	411.40	701.66	413.47	707.04	417.64	700.61	414.48	706.11	418.38
930	1	26	710.70	412.71	710.25	411.40	701.51	414.20	706.32	418.65	700.03	415.33	705.41	419.38
931	1	26	710.71	412.71	710.25	411.40	700.77	415.03	705.52	419.57	699.38	416.23	704.68	420.38
932	1	26	710.75	412.69	710.25	411.40	698.95	416.53	704.76	420.56	698.64	417.17	703.92	421.39
933	1	26	711.63	414.74	710.25	411.40	698.27	417.21	704.10	421.61	697.85	418.13	703.15	422.44
934	1	27	701.06	378.24	702.60	381.27	700.50	378.06	702.74	381.37	700.54	378.01	702.60	381.40
935	1	27	700.06	378.47	701.58	381.96	699.64	378.58	701.70	382.06	699.74	378.40	701.59	382.05
936	1	27	698.68	378.93	700.49	382.57	698.83	379.00	700.62	382.71	698.79	378.83	700.43	382.61
937	1	27	697.77	379.37	699.39	383.07	697.88	379.43	699.43	383.20	697.76	379.27	699.32	383.07
938	1	27	696.69	379.86	698.20	383.57	696.53	380.04	698.32	383.67	696.63	379.75	698.17	383.54
939	1	27	695.59	380.28	697.09	384.04	695.79	380.40	697.18	384.22	695.51	380.20	697.04	383.99
940	1	27	694.32	380.76	695.87	384.56	694.82	380.82	695.97	384.55	694.25	380.71	695.77	384.50
941	1	27	693.18	381.20	694.79	385.02	693.54	381.25	694.86	385.01	693.25	381.11	694.75	384.92
942	1	27	692.00	381.71	693.56	385.52	692.03	381.48	693.74	385.58	692.02	381.58	693.50	385.42
943	1	27	690.86	382.19	692.38	385.98	691.02	381.91	692.53	386.03	690.94	381.97	692.40	385.87
944	1	27	689.66	382.69	691.26	386.43	689.94	382.43	691.37	386.39	689.56	382.42	691.12	386.43
945	1	27	688.36	383.25	690.15	386.95	688.94	382.86	690.13	386.68	688.26	382.85	690.07	386.93
946	1	27	687.12	383.83	689.06	387.54	687.43	383.41	688.97	387.11	686.80	383.47	688.89	387.55
947	1	27	686.09	384.30	687.98	388.16	685.98	383.96	687.89	387.68	685.64	384.06	687.91	388.10
948	1	27	684.88	384.84	686.87	388.75	684.67	384.62	686.81	388.31	684.41	384.77	686.80	388.75
949	1	27	683.57	385.53	685.78	389.35	683.39	385.40	685.70	388.98	683.21	385.51	685.69	389.44
950	1	27	682.36	386.25	684.93	389.90	682.35	386.14	684.66	389.60	682.12	386.22	684.67	390.10
951	1	27	681.79	386.59	684.63	390.18	681.25	386.95	683.55	390.29	681.14	386.88	683.72	390.72
952	1	27	681.34	386.85	683.76	390.99	680.56	387.42	682.64	390.91	680.03	387.65	682.62	391.44
953	1	27	680.35	387.39	682.68	391.58	679.33	387.92	681.88	391.51	678.99	388.41	681.57	392.12
954	1	27	679.05	388.14	681.52	392.15	678.14	389.09	680.88	392.31	678.01	389.16	680.58	392.77
955	1	27	677.57	389.31	680.43	392.75	677.41	389.72	680.00	392.96	676.92	390.01	679.50	393.50
956	1	27	676.62	390.18	679.43	393.55	676.78	390.18	679.62	393.32	676.01	390.73	678.65	394.10
957	1	27	675.77	390.92	678.49	394.30	676.35	390.47	678.71	394.21	675.12	391.46	677.84	394.74
958	1	27	674.80	391.73	677.49	395.07	675.27	391.07	677.66	394.82	674.24	392.20	677.08	395.41
959	1	27	673.67	392.67	676.47	395.90	673.65	392.27	676.62	395.51	673.53	392.82	676.51	395.96
960	1	27	672.56	393.71	675.57	396.70	672.54	393.41	675.77	396.41	672.46	393.86	675.63	396.86
961	1	27	671.61	394.91	674.69	397.53	671.69	394.30	674.92	397.33	671.50	394.97	674.73	397.81
962	1	27	670.85	396.01	673.78	398.44	670.79	395.27	674.05	398.23	670.69	396.00	673.85	398.72
963	1	27	670.10	397.04	672.90	399.37	670.00	396.34	673.09	399.10	669.92	397.04	672.93	399.65
964	1	27	669.49	397.81	672.25	400.11	669.22	397.28	672.28	399.98	669.30	397.82	672.19	400.42
965	1	27	668.71	398.70	671.58	400.99	668.49	398.02	671.66	400.78	668.43	398.80	671.21	401.44
966	1	28	742.77	307.33	740.43	305.29	743.01	307.11	740.56	304.62	743.11	307.13	740.19	304.72
967	1	28	742.25	307.93	739.67	306.29	742.71	307.50	739.65	305.47	742.42	308.09	739.33	305.67
968	1	28	741.78	308.85	739.00	307.34	742.19	308.35	738.86	306.43	741.92	308.79	738.59	306.66
969	1	28	741.16	310.02	738.39	308.46	741.72	309.27	738.35	307.54	741.62	309.25	738.08	307.82
970	1	28	740.59	310.89	737.88	309.58	741.09	310.43	737.70	308.61	741.03	310.24	737.80	309.00
971	1	28	740.10	311.81	737.45	310.76	740.60	311.25	737.26	309.76	740.32	311.86	737.16	310.08
972	1	28	739.38	313.35	736.94	311.91	739.95	312.47	736.80	310.93	739.90	312.88	736.51	311.16
973	1	28	738.85	314.34	736.47	312.48	739.09	314.01	736.23	312.05	738.94	314.64	735.83	312.15
974	1	28	737.80	315.68	735.61	313.23	738.16	315.37	735.52	312.75	737.99	315.78	734.95	313.10
975	1	28	736.96	316.36	734.76	314.10	737.75	315.91	734.57	313.56	737.38	316.49	734.20	314.09
976	1	28	736.15	317.15	733.87	315.03	736.95	316.98	733.83	314.57	736.41	317.60	733.48	315.15
977	1	28	735.67	317.80	733.06	315.93	736.06	318.19	733.03	315.49	735.41	318.64	732.74	315.99
978	1	29	705.21	303.79	705.97	301.49	704.99	303.56	705.52	301.60	705.06	303.80	706.09	301.33
979	1	29	703.95	303.41	704.83	301.06	703.93	303.21	704.66	301.32	704.01	303.44	704.96	300.83
980	1	29	702.81	302.97	703.78	300.63	702.79	302.76	703.69	300.84	702.88	303.07	703.80	300.40
981	1	29	701.72	302.50	702.83	300.20	701.71	302.29	702.65	300.31	701.44	302.53	702.59	299.93
982	1	29	700.55	301.88	701.83	299.67	700.63	301.77	701.55	299.81	700.26	301.90	701.62	299.47
983	1	29	699.47	301.17	700.78	299.08	699.52	301.16	700.67	299.37	699.26	301.29	700.63	298.93
984	1	29	698.47	300.58	699.71	298.42	698.54	300.52	699.75	298.70	698.40	300.79	699.77	298.43
985	1	29	697.41	300.07	698.64	297.75	697.64	300.04	698.66	298.00	697.31	300.19	698.69	297.77
986	1	29	696.39	299.63	697.66	297.16	696.61	299.63	697.57	297.43	696.26	299.66	697.64	297.13
987	1	29	695.06	298.97	696.60	296.57	695.25	299.07	696.53	296.87	695.22	299.17	696.60	296.51
988	1	29	694.18	298.26	695.51	295.99	694.12	298.33	695.39	296.22	694.19	298.70	695.61	295.94
989	1	29	693.19	297.70	694.36	295.38	693.26	297.88	694.29	295.59	693.00	298.11	694.44	295.33
990	1	29	692.27	297.30	693.27	294.87	692.13	297.51	693.22	295.05	691.94	297.54	693.34	294.79
991	1	29	691.04	296.74	692.12	294.42	690.88	296.97	692.06	294.47	690.79	296.92	692.14	294.23
992	1	29	689.77	296.04	690.94	293.87	689.82	296.56	690.95	293.89	689.75	296.37	691.04	293.70
993	1	29	688.94	295.67	690.00	293.32	688.79	296.22	689.80	293.39	688.76	295.90	689.99	293.22
994	1	29	688.05	295.43	688.85	292.78	687.43	295.81	688.68	292.85	687.65	295.40	688.78	292.70
995	1	29	686.54	295.04	687.64	292.33	686.23	295.44	687.70	292.28	686.53	294.92	687.62	292.24
996	1	29	685.26	294.41	686.48	291.86	684.96	294.85	686.66	291.70	685.29	294.39	686.43	291.76
997	1	29	684.23	293.90	685.38	291.37	683.74	294.12	685.52	291.12	684.12	293.88	685.39	291.26
998	1	29	683.14	293.43	684.23	290.86	683.09	293.76	684.99	290.74	682.97	293.39	684.33	290.65
999	1	29	682.12	293.02	683.07	290.40	682.43	293.48	684.01	289.98	681.98	292.99	683.23	290.05
1000	1	29	680.92	292.63	681.89	289.93	681.66	293.24	682.88	289.51	681.14	292.71	682.11	289.60
1001	1	29	679.55	292.16	680.79	289.43	680.32	292.81	681.63	289.16	679.98	292.41	680.96	289.21
1002	1	29	678.37	291.56	679.73	288.93	679.09	292.24	680.42	288.83	678.43	291.95	679.75	288.75
1003	1	29	677.33	290.98	678.73	288.42	677.75	291.58	679.30	288.42	676.93	291.17	678.57	288.22
1004	1	29	676.28	290.36	677.75	287.88	676.59	290.98	678.18	287.89	675.94	290.53	677.70	287.74
1005	1	29	675.27	289.76	676.80	287.30	675.26	290.13	677.07	287.35	675.02	289.92	676.80	287.17
1006	1	29	674.24	289.13	675.80	286.66	674.31	289.45	675.97	286.68	674.07	289.33	675.78	286.51
1007	1	29	673.25	288.51	674.85	286.05	673.38	288.98	674.95	286.03	672.90	288.64	674.62	285.81
1008	1	29	672.14	287.74	673.75	285.34	672.11	288.34	673.80	285.40	671.81	287.91	673.56	285.20
1009	1	29	671.20	287.10	672.78	284.71	670.68	287.38	672.76	284.73	670.71	287.07	672.49	284.58
1010	1	29	670.16	286.44	671.82	284.04	669.91	286.77	672.13	284.17	669.86	286.41	671.77	284.03
1011	1	29	669.21	285.85	671.12	283.44	668.89	285.92	671.19	283.35	669.04	285.79	671.10	283.40
1012	1	29	668.25	285.06	670.60	282.90	668.19	285.26	670.65	282.81	668.20	285.16	670.41	282.68
1013	1	29	667.43	284.20	669.80	281.97	667.52	284.74	670.27	282.28	667.16	284.35	669.50	281.75
1014	1	29	666.68	283.46	668.91	281.08	666.89	284.35	669.60	281.30	666.19	283.52	668.64	280.92
1015	1	29	665.84	282.61	667.98	280.30	665.89	283.51	668.53	280.51	665.11	282.38	667.67	280.00
